id,parent,name,type,address,POINT_X,POINT_Y,typecode,pcode,pname,citycode,cityname,adcode,adname,tel
B0GR514ZA1,[],融恩健康馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,盈港东路2000附近,121.268649,31.171083,090000,310000,上海市,21,上海市,310118,青浦区,
B0G02C6GOD,[],千百足专业修脚,医疗保健服务;医疗保健服务场所;医疗保健服务场所,徐泾镇育才路407号,121.272464,31.168628,090000,310000,上海市,21,上海市,310118,青浦区,
B0FFITJZGL,[],安安宠医(明珠路分院),医疗保健服务;医疗保健服务场所;医疗保健服务场所,徐泾镇明珠路153号(近沪青平公路)合爱堂宠物医院,121.270862,31.167536,090000,310000,上海市,21,上海市,310118,青浦区,
B0HB65LJ96,[],徐泾社区卫生服务中心-预防接种门诊,医疗保健服务;诊所;诊所,徐民路1088号,121.271503,31.175729,090300,310000,上海市,21,上海市,310118,青浦区,
B0HAB9R8AL,[],石氏中匚艾灸馆(育才路店),医疗保健服务;诊所;诊所,徐泾镇育才路471号,121.271339,31.168154,090300,310000,上海市,21,上海市,310118,青浦区,
B00156QMR8,[],徐泾镇卫生院门诊,医疗保健服务;诊所;诊所,徐民路1088号附近,121.271277,31.176042,090300,310000,上海市,21,上海市,310118,青浦区,
B0FFH58726,[],石氏中医艾灸馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,徐泾镇育才路471号,121.271347,31.168166,090000,310000,上海市,21,上海市,310118,青浦区,
B0HBKXSHRZ,[],顺慈中医诊所,医疗保健服务;诊所;诊所,明珠路与诸陆西路交叉路口往南约100米,121.266047,31.176747,090300,310000,上海市,21,上海市,310118,青浦区,
B0FFFFCNG1,[],上海沪大中医门诊部,医疗保健服务;诊所;诊所,明珠路149-151号,121.270818,31.167592,090300,310000,上海市,21,上海市,310118,青浦区,
B0FFJBREIZ,[],益丰大药房(白沙园店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,杨行镇杨泰路2124号,121.43124,31.394671,090000,310000,上海市,21,上海市,310113,宝山区,
B0FFL3EALV,[],易灵龙康复馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,杨泰路2228号,121.430497,31.39648,090000,310000,上海市,21,上海市,310113,宝山区,
B0HG45RX3R,[],ZQ-II皮肤修复中心(杨行店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,杨泰路2190号,121.430698,31.395986,090000,310000,上海市,21,上海市,310113,宝山区,
B00156OCVU,[],机场社区卫生服务中心,医疗保健服务;综合医院;卫生院,川南奉公路3385弄,121.758752,31.150011,090102,310000,上海市,21,上海市,310115,浦东新区,
B0FFKTXHPE,[],机场镇社区卫生服务中心-预防接种门诊,医疗保健服务;诊所;诊所,川南奉公路3385号,121.758625,31.149661,090300,310000,上海市,21,上海市,310115,浦东新区,
B0FFH2NQZL,[],天基权养生体验馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,施新路717弄-54号,121.756255,31.148625,090000,310000,上海市,21,上海市,310115,浦东新区,
B001579B2Q,[],同济大学附属养志康复医院,医疗保健服务;专科医院;专科医院,光星路2209号,121.242854,31.065927,090200,310000,上海市,21,上海市,310117,松江区,
B0FFM13BUY,[],莲心小铺,医疗保健服务;医疗保健服务场所;医疗保健服务场所,光星路2209号,121.240725,31.06556,090000,310000,上海市,21,上海市,310117,松江区,
B0G0VGJGX2,[],沁雨轩养生中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,广富林路658弄247号,121.242291,31.059084,090000,310000,上海市,21,上海市,310117,松江区,
B0FFHGGSE4,[],拜尔松尔口腔门诊部,医疗保健服务;医疗保健服务场所;医疗保健服务场所,光星路与黄渡浜街交叉口南150米,121.241484,31.058561,090000,310000,上海市,21,上海市,310117,松江区,
B0GKK700OQ,[],健康信息采集屋,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],121.243169,31.065491,090000,310000,上海市,21,上海市,310117,松江区,
B0G2JAH4J0,[],耳刻间采耳休闲会所,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],121.241426,31.058655,090000,310000,上海市,21,上海市,310117,松江区,
B0G1LA6HGV,[],上海众寿中医诊所,医疗保健服务;诊所;诊所,广富林路1054弄5号,121.236835,31.057967,090300,310000,上海市,21,上海市,310117,松江区,
B0FFG7UYOV,[],正本清源(松江万达店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,广福林路658弄万达金街195-196号,121.244537,31.058715,090000,310000,上海市,21,上海市,310117,松江区,
B00156ZGXC,[],浦东新区曹路镇启明中心卫生室,医疗保健服务;诊所;诊所,启明村小秦家宅61,121.692602,31.278056,090300,310000,上海市,21,上海市,310115,浦东新区,
B0FFMHLSDB,[],社区卫生,医疗保健服务;诊所;诊所,中甸路,121.339086,30.773883,090300,310000,上海市,21,上海市,310116,金山区,
B0FFF002F5,[],金山区山阳镇中兴村残疾人康复点,医疗保健服务;医疗保健服务场所;医疗保健服务场所,中兴村8055,121.338903,30.774064,090000,310000,上海市,21,上海市,310116,金山区,
B0FFMEFJRE,[],龙华街道智慧健康小屋,医疗保健服务;医疗保健服务场所;医疗保健服务场所,云锦路181号,121.458884,31.173275,090000,310000,上海市,21,上海市,310104,徐汇区,
B00156ZH5A,[],新星村卫生室,医疗保健服务;诊所;诊所,星火村黄家圈247-1号附近,121.703696,31.25594,090300,310000,上海市,21,上海市,310115,浦东新区,
B0H6DP5E69,[],徐香明诊所(暂停营业),医疗保健服务;诊所;诊所,永新路与王家车西路交叉路口往东北约200米,121.70303,31.256873,090300,310000,上海市,21,上海市,310115,浦东新区,
B0FFK81RLP,[],上海新云宠物美容培训中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,洞泾镇沈砖公路5555弄15号501室(沪华大酒店对面),121.252321,31.092621,090000,310000,上海市,21,上海市,310117,松江区,
B0FFMCR2DZ,[],创新足修脚足道馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,嘉峪关路468号,121.315321,31.271258,090000,310000,上海市,21,上海市,310114,嘉定区,
B0G0Y5LDWF,[],神农采耳,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],121.312762,31.269154,090000,310000,上海市,21,上海市,310114,嘉定区,
B0FFFZXLVP,[],温大夫皮肤修复,医疗保健服务;医疗保健服务场所;医疗保健服务场所,海波路1270号,121.31336,31.269203,090000,310000,上海市,21,上海市,310114,嘉定区,
B001570W03,[],东夏村中心卫生室,医疗保健服务;诊所;诊所,东三公路东50米,121.14895,30.969275,090300,310000,上海市,21,上海市,310117,松江区,
B0GKOS90OP,[],XINYU修脚,医疗保健服务;医疗保健服务场所;医疗保健服务场所,泥城镇秋雨路585弄,121.814439,30.905859,090000,310000,上海市,21,上海市,310115,浦东新区,
B0FFFA1PZG,[],月亮湖老年公寓,体育休闲服务;度假疗养场所;疗养院,堡镇大通路388号,121.617989,31.54596,080402,310000,上海市,21,上海市,310151,崇明区,
B00155HS32,[],佘山敬老院,体育休闲服务;度假疗养场所;疗养院,佘山镇细林路9号,121.18184,31.094339,080402,310000,上海市,21,上海市,310117,松江区,
B001570WWQ,[],徐泾镇徐泾居委会卫生室,医疗保健服务;诊所;诊所,徐泾育才路588号(主恩堂附近),121.268944,31.167326,090300,310000,上海市,21,上海市,310118,青浦区,
B00156ZZ9L,[],上海浦东新区心悦养老院,体育休闲服务;度假疗养场所;疗养院,惠南镇南门路70号,121.755418,31.038894,080402,310000,上海市,21,上海市,310115,浦东新区,
B0FFLIS5BO,[],安悦轩母婴关爱(科苑路店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,龙东大道415弄48号,121.649919,31.226675,090000,310000,上海市,21,上海市,310115,浦东新区,
B0FFJGWEE7,[],迎博社区卫生服务中心,医疗保健服务;综合医院;卫生院,盛苑路667号,121.527788,31.159335,090102,310000,上海市,21,上海市,310115,浦东新区,
B00155MMJ1,[],迎博社区卫生服务中心新里程社区卫生服务站,医疗保健服务;综合医院;卫生院,盛苑路677号,121.527768,31.159334,090102,310000,上海市,21,上海市,310115,浦东新区,
B00155MU77,[],高炀经络堂,医疗保健服务;医疗保健服务场所;医疗保健服务场所,盛苑路737号(近高青路),121.52846,31.158401,090000,310000,上海市,21,上海市,310115,浦东新区,
B0FFJZTFNK,[],上海蔡保平口腔诊所,医疗保健服务;医疗保健服务场所;医疗保健服务场所,板泉路2136号,121.53237,31.166857,090000,310000,上海市,21,上海市,310115,浦东新区,
B0GKU5IOGZ,[],创意足专业修脚(上海总店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,东书房路281号(农业银行隔壁),121.534835,31.167027,090000,310000,上海市,21,上海市,310115,浦东新区,
B0FFH15SLW,[],合庆镇永红村卫生室,医疗保健服务;诊所;诊所,小白路943号,121.709142,31.235248,090300,310000,上海市,21,上海市,310115,浦东新区,
B00155L91R,[],嘉定区疾病预防控制中心,医疗保健服务;疾病预防机构;疾病预防,塔城路264号,121.257029,31.384963,090500,310000,上海市,21,上海市,310114,嘉定区,
B0FFIDG5VH,[],上海逸养中医门诊部,医疗保健服务;综合医院;综合医院,塔城路5号(塔城路与嘉罗公路交叉口),121.260916,31.386368,090100,310000,上海市,21,上海市,310114,嘉定区,
B001513460,[],上海市嘉定区血站(金沙路),医疗保健服务;医疗保健服务场所;医疗保健服务场所,金沙路255号,121.25674,31.385735,090000,310000,上海市,21,上海市,310114,嘉定区,
B0FFM0P9MT,[],针推科夜门诊,医疗保健服务;诊所;诊所,塔城路,121.260938,31.386447,090300,310000,上海市,21,上海市,310114,嘉定区,
B0FFLLJUHY,[],日东视力保健馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,西村小区(塔城东路493号-5),121.262734,31.387115,090000,310000,上海市,21,上海市,310114,嘉定区,
B0FFKYZ6E7,[],仓场社区卫生服务站,医疗保健服务;综合医院;卫生院,仓场路2875-2号附近,121.26583,31.380967,090102,310000,上海市,21,上海市,310114,嘉定区,
B0FFIQCATG,[],丰安草堂,医疗保健服务;医疗保健服务场所;医疗保健服务场所,嘉罗公路368号520室,121.262474,31.379111,090000,310000,上海市,21,上海市,310114,嘉定区,
B0FFHNNZM0,[],上海逸养中医,医疗保健服务;医疗保健服务场所;医疗保健服务场所,塔城路5号,121.261164,31.386413,090000,310000,上海市,21,上海市,310114,嘉定区,
B00156GM3G,[],草庵社区卫生服务站,医疗保健服务;综合医院;卫生院,草庵村486号,121.214002,31.45068,090102,310000,上海市,21,上海市,310114,嘉定区,
B0G0FU8CEG,[],承和堂贴膏,医疗保健服务;医疗保健服务场所;医疗保健服务场所,留溪路57西北60米,121.285284,30.803525,090000,310000,上海市,21,上海市,310116,金山区,
B0G3D71HJL,[],健乐达,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],121.285475,30.802259,090000,310000,上海市,21,上海市,310116,金山区,
B0FFHHYYUQ,[],卫生室,医疗保健服务;诊所;诊所,泥城镇龙港村,121.860743,30.905533,090300,310000,上海市,21,上海市,310115,浦东新区,
B00155862S,[],盐仓老年护理院,体育休闲服务;度假疗养场所;疗养院,祝桥镇川南奉公路5729号,121.762646,31.085022,080402,310000,上海市,21,上海市,310115,浦东新区,
B0FFIA8DLU,[],上海市浦东新区惠南镇惠颐养护院,体育休闲服务;度假疗养场所;疗养院,惠南镇南祝路2700号,121.761839,31.078667,080402,310000,上海市,21,上海市,310115,浦东新区,
B001543FFA,[],北蔡镇第四中心村卫生室,医疗保健服务;诊所;诊所,北蔡镇联勤村道联勤广场旁,121.550375,31.166969,090300,310000,上海市,21,上海市,310115,浦东新区,
B0FFLG7ETE,[],联勤村卫生室,医疗保健服务;诊所;诊所,联勤广场西南,121.550407,31.166959,090300,310000,上海市,21,上海市,310115,浦东新区,
B0FFLA9ZJQ,[],上海闵行区七宝敬老院,体育休闲服务;度假疗养场所;疗养院|政府机构及社会团体;政府机关;乡镇级政府及事业单位,疾病预防控制中心中谊路965号,121.350853,31.137441,080402|130105,310000,上海市,21,上海市,310112,闵行区,
B00156EVPE,[],金山区朱泾社区卫生服务中心,医疗保健服务;综合医院;卫生院,罗星南路608号,121.169877,30.891373,090102,310000,上海市,21,上海市,310116,金山区,
B0FFLAFBDG,[],上海市金山区林业病虫防治检疫站,医疗保健服务;疾病预防机构;疾病预防,亭枫公路3758附近,121.171147,30.892406,090500,310000,上海市,21,上海市,310116,金山区,
B0FFJOERUV,[],苗玺堂膏药铺(朱泾店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,罗星路2-4号,121.169595,30.892459,090000,310000,上海市,21,上海市,310116,金山区,
B0G3O68UD7,[],贵州苗家祖传推拿正骨,医疗保健服务;专科医院;骨科医院,东林街与罗星路交叉路口往西约150米,121.167555,30.893642,090206,310000,上海市,21,上海市,310116,金山区,
B0GRMR073A,[],朱泾社区卫生服务中心-预防接种门诊,医疗保健服务;诊所;诊所,罗星南路608号,121.169594,30.891429,090300,310000,上海市,21,上海市,310116,金山区,
B0FFLF0Y1M,[],蕲艾堂,医疗保健服务;医疗保健服务场所;医疗保健服务场所,众安街443号附近,121.170916,30.889259,090000,310000,上海市,21,上海市,310116,金山区,
B0FFM89MMG,[],红豆月子湾国际母婴护理中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,众安街444号2楼203,121.171271,30.889612,090000,310000,上海市,21,上海市,310116,金山区,
B0GKYAHTLZ,[],头疗汤养生馆,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],121.169614,30.888721,090000,310000,上海市,21,上海市,310116,金山区,
B0FFILXUIC,B0FFF52J1S,福德专业推拿正骨,医疗保健服务;专科医院;骨科医院,梦丹苑31号楼303室,121.13179,31.14636,090206,310000,上海市,21,上海市,310118,青浦区,
B0FFMEMOFY,[],青浦早安中医门诊部,医疗保健服务;诊所;诊所,夏阳街道青湖路1010、1018号,121.129902,31.146091,090300,310000,上海市,21,上海市,310118,青浦区,
B0FFJ5UIYV,[],缘杏源中医门诊部,医疗保健服务;诊所;诊所,青湖路988号万福商务楼4层401-405室,121.131022,31.145943,090300,310000,上海市,21,上海市,310118,青浦区,
B0FFKP8648,[],爱灸堂艾灸,医疗保健服务;医疗保健服务场所;医疗保健服务场所,青湖路1040号,121.129159,31.145743,090000,310000,上海市,21,上海市,310118,青浦区,
B0FFLCMELR,[],礽康护理站,医疗保健服务;医疗保健服务场所;医疗保健服务场所,仁恒运杰河滨花园二期西南,121.127696,31.139784,090000,310000,上海市,21,上海市,310118,青浦区,
B0HG6GDK5C,[],爱掏耳(青湖路店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,青湖路900号,121.132962,31.145885,090000,310000,上海市,21,上海市,310118,青浦区,
B0G0A7WHG6,[],缘杏源中医门诊部,医疗保健服务;诊所;诊所,[],121.134059,31.146559,090300,310000,上海市,21,上海市,310118,青浦区,
B0G1ZC628A,[],上海青浦温度家体验店,医疗保健服务;医疗保健服务场所;医疗保健服务场所,青湖路789弄30号,121.135804,31.144378,090000,310000,上海市,21,上海市,310118,青浦区,
B0G1GLNBRV,[],上海中医药大学协爱中医门诊,医疗保健服务;诊所;诊所,青湖路1010号,121.130182,31.146079,090300,310000,上海市,21,上海市,310118,青浦区,
B0FFL060UE,[],中堂-紧急医疗救援点,医疗保健服务;诊所;诊所,外青松公路9142号上海佘山国家森林公园西佘山园内,121.193269,31.092996,090300,310000,上海市,21,上海市,310117,松江区,
B0FFLBZT0A,[],上海佘山国家森林公园游客中心-医疗点,医疗保健服务;诊所;诊所,外青松公路9260号西佘山园内,121.195759,31.095023,090300,310000,上海市,21,上海市,310117,松江区,
B00156EJIL,[],上海市普陀区教育局爱晚亭敬老院,体育休闲服务;度假疗养场所;疗养院,大渡河路95弄27号,121.399341,31.221769,080402,310000,上海市,21,上海市,310107,普陀区,
B00151F5CB,[],上海中医药大学附属光华医院,医疗保健服务;综合医院;三级甲等医院,新华路540号,121.422566,31.204913,090101,310000,上海市,21,上海市,310105,长宁区,
B00155E3HT,B00155AXGB,陈兰芬医师口腔诊所,医疗保健服务;诊所;诊所,安顺路89弄7浦江大厦2010号,121.422358,31.200735,090300,310000,上海市,21,上海市,310105,长宁区,
B00156O1V6,[],知爱母婴专护中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,新华路563号,121.422086,31.204344,090000,310000,上海市,21,上海市,310105,长宁区,
B0FFHIXY9L,[],光华医院-爱灸堂,医疗保健服务;医疗保健服务场所;医疗保健服务场所,定西路与新华路交叉口西北150米,121.42178,31.204835,090000,310000,上海市,21,上海市,310105,长宁区,
B0FFHUJNIL,[],爱灸堂艾灸亚健康龙华店,医疗保健服务;医疗保健服务场所;医疗保健服务场所,新华路580号光华医院右30米,121.422006,31.204848,090000,310000,上海市,21,上海市,310105,长宁区,
B00156ZGMD,B001570WOT,上海市光华中西医结合医院,医疗保健服务;综合医院;三级甲等医院,新华路540号光华医院内,121.422583,31.205191,090101,310000,上海市,21,上海市,310105,长宁区,
B0FFFL1K53,[],汪汪小公馆-诊疗部,医疗保健服务;医疗保健服务场所;医疗保健服务场所,凯旋路1260号,121.418913,31.203375,090000,310000,上海市,21,上海市,310105,长宁区,
B0FFMBQ2ZR,[],三针堂中医诊所,医疗保健服务;诊所;诊所,定西路432临201,121.423082,31.203241,090300,310000,上海市,21,上海市,310105,长宁区,
B0FFIYKP25,[],上海万盛口腔门诊部,医疗保健服务;医疗保健服务场所;医疗保健服务场所,定西路467号,121.422897,31.203738,090000,310000,上海市,21,上海市,310105,长宁区,
B0G0CUYIP5,[],上海市胸科医院,医疗保健服务;专科医院;胸科医院,[],121.425284,31.197741,090205,310000,上海市,21,上海市,310104,徐汇区,
B0FFF9U1SG,[],青浦区盈浦街道社区卫生服务中心浩泽社区卫生服务站,医疗保健服务;诊所;诊所,漕盈路555弄59号,121.092338,31.151875,090300,310000,上海市,21,上海市,310118,青浦区,
B0FFJAD429,[],新华街道左家宅社区卫生服务站,医疗保健服务;医疗保健服务场所;医疗保健服务场所,安顺路79号,121.422961,31.200899,090000,310000,上海市,21,上海市,310105,长宁区,
B0G1BN803V,[],萌诺母婴养生月子会所(新华店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,新华路563号,121.421845,31.20453,090000,310000,上海市,21,上海市,310105,长宁区,
B0FFHSSA1X,[],新华街道社区卫生服务中心西法华社区卫生服务站,医疗保健服务;综合医院;卫生院,新华路668号新华社区卫生服务中心,121.419633,31.205364,090102,310000,上海市,21,上海市,310105,长宁区,
B0H6FA119I,[],百龄足足浴,医疗保健服务;医疗保健服务场所;医疗保健服务场所,新华路406号,121.424879,31.203896,090000,310000,上海市,21,上海市,310105,长宁区,
B0FFHHJSOB,[],经易堂,医疗保健服务;医疗保健服务场所;医疗保健服务场所,杨宅路61-1临附近,121.41946,31.20652,090000,310000,上海市,21,上海市,310105,长宁区,
B0FFKXRIEZ,[],木兰修脚(上海二分店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,法华镇路873号,121.419842,31.207391,090000,310000,上海市,21,上海市,310105,长宁区,
B0FFGLNFRX,[],郎中堂,医疗保健服务;医疗保健服务场所;医疗保健服务场所,长顺路34号,121.418425,31.198068,090000,310000,上海市,21,上海市,310105,长宁区,
B0G309J2IU,[],顺昂艾益生,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],121.418815,31.197949,090000,310000,上海市,21,上海市,310105,长宁区,
B0G23ZDIXG,[],圣薇康健康管理中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,长顺路34-14号附近,121.418756,31.197967,090000,310000,上海市,21,上海市,310105,长宁区,
B0FFK1QOBG,[],Andrew手足专业护理,医疗保健服务;医疗保健服务场所;医疗保健服务场所,法华镇路867号,121.419942,31.207362,090000,310000,上海市,21,上海市,310105,长宁区,
B0FFIB57ZR,[],诊疗室(上海市胸科医院),医疗保健服务;医疗保健服务场所;医疗保健服务场所,淮海西路243号,121.425422,31.197819,090000,310000,上海市,21,上海市,310104,徐汇区,
B0FFK4CAWD,[],上海市胸科医院-徐家汇街道楼宇管理办公室,医疗保健服务;专科医院;胸科医院,淮海西路243号,121.425097,31.197515,090205,310000,上海市,21,上海市,310104,徐汇区,
B0GKH14EYB,[],金泽镇爱国村南洋卫生室,医疗保健服务;诊所;诊所,莲洋路,120.999985,31.02999,090300,310000,上海市,21,上海市,310118,青浦区,
B0FFF000Y9,[],金山区漕泾镇增丰村卫生室,医疗保健服务;诊所;诊所,增丰村2058号,121.401247,30.768051,090300,310000,上海市,21,上海市,310116,金山区,
B0FFMEE6BW,[],易得康,医疗保健服务;医疗保健服务场所;医疗保健服务场所,秀浦路3188弄E5-67,121.622408,31.128294,090000,310000,上海市,21,上海市,310115,浦东新区,
B0GKKHZDT8,[],诊疗室,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],121.718674,31.538331,090000,310000,上海市,21,上海市,310151,崇明区,
B001570WEB,[],向化镇社区卫生服务中心卫星村卫生室健教室,医疗保健服务;诊所;诊所,卫永三路附近,121.718627,31.538268,090300,310000,上海市,21,上海市,310151,崇明区,
B0FFG8HKNU,[],上海白金养老院,体育休闲服务;度假疗养场所;疗养院,航头镇下沙新街103号,121.594889,31.05063,080402,310000,上海市,21,上海市,310115,浦东新区,
B00156ZYOX,[],白金瀚宫老人公寓,体育休闲服务;度假疗养场所;疗养院,航头镇下沙新街103号,121.594656,31.051056,080402,310000,上海市,21,上海市,310115,浦东新区,
B00155CZRH,[],南桥镇江海敬老院,体育休闲服务;度假疗养场所;疗养院,南桥镇江南路469号,121.453349,30.899957,080402,310000,上海市,21,上海市,310120,奉贤区,
B0FFLGDP5F,[],金家红十字卫生站,医疗保健服务;诊所;诊所,川金路,121.680399,31.153734,090300,310000,上海市,21,上海市,310115,浦东新区,
B001556VW7,[],封浜社区卫生服务中心,医疗保健服务;综合医院;卫生院,江桥镇封浜村翔封路145号,121.294398,31.27148,090102,310000,上海市,21,上海市,310114,嘉定区,
B0FFHKE1SJ,[],江桥镇社区卫生服务分中心,医疗保健服务;综合医院;卫生院,星华公路与翔封路交叉口南50米,121.294747,31.271627,090102,310000,上海市,21,上海市,310114,嘉定区,
B0G23OEZM0,[],鼻炎痛症,医疗保健服务;医疗保健服务场所;医疗保健服务场所,柳青路与吴杨路交叉路口东北侧(翔封公寓),121.2957,31.268767,090000,310000,上海市,21,上海市,310114,嘉定区,
B00156GBOY,[],上海市浦东新区泥城镇中庙卫生所,医疗保健服务;诊所;诊所,彭平公路与海学路交叉口东150米,121.789503,30.908488,090300,310000,上海市,21,上海市,310115,浦东新区,
B0FFL3EFTE,[],益百分香泽健康,医疗保健服务;医疗保健服务场所;医疗保健服务场所,新桥镇明中路1588弄1062号102铺,121.324473,31.074247,090000,310000,上海市,21,上海市,310117,松江区,
B0FFHHOZET,[],华漕社区卫生服务中心(分部),医疗保健服务;综合医院;卫生院,华漕镇纪信路47号,121.273238,31.242826,090102,310000,上海市,21,上海市,310112,闵行区,
B0FFI1BT6W,[],金友武悦堂,医疗保健服务;医疗保健服务场所;医疗保健服务场所,纪信路141号,121.271781,31.241719,090000,310000,上海市,21,上海市,310112,闵行区,
B0HAKYH9ZZ,[],艾药长长灸灸,医疗保健服务;诊所;诊所,纪中路与纪顺路交叉路口西北侧,121.272288,31.241022,090300,310000,上海市,21,上海市,310112,闵行区,
B0FFLEZTQU,[],佳嘉乐专业理疗·食疗中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,纪信路,121.272861,31.242365,090000,310000,上海市,21,上海市,310112,闵行区,
B0FFL373AC,[],菲份眼健康中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,纪丰路18号附近,121.269246,31.244226,090000,310000,上海市,21,上海市,310112,闵行区,
B0FFL3FN05,[],24小时成人用品,医疗保健服务;医疗保健服务场所;医疗保健服务场所,纪高路226号西北70米,121.273377,31.240206,090000,310000,上海市,21,上海市,310112,闵行区,
B0FFLF100D,[],蔡氏祖传,医疗保健服务;医疗保健服务场所;医疗保健服务场所,[],121.272444,31.238915,090000,310000,上海市,21,上海市,310112,闵行区,
B0FFGSGCP7,[],平凉社区卫生服务中心,医疗保健服务;综合医院;卫生院,平凉路335-339号,121.520286,31.255038,090102,310000,上海市,21,上海市,310110,杨浦区,
B0FFIXQNH9,[],扬州路208弄120号,医疗保健服务;医疗保健服务场所;医疗保健服务场所,新康里(通北路东70米),121.523995,31.253218,090000,310000,上海市,21,上海市,310110,杨浦区,
B001556I6X,[],上海美申医疗门诊部,医疗保健服务;专科医院;整形美容|医疗保健服务;诊所;诊所,许昌路300号,121.52591,31.25422,090201|090300,310000,上海市,21,上海市,310110,杨浦区,
B001570W6M,[],上海市青浦区夏阳街道塔湾村卫生室,医疗保健服务;诊所;诊所,沪青平公路5251号上海塔湾新天地颐养院,121.115432,31.13551,090300,310000,上海市,21,上海市,310118,青浦区,
B0HA6Y53MU,[],泗东新村社区卫生服务站,医疗保健服务;诊所;诊所,泗东路39号附近,121.484735,31.369021,090300,310000,上海市,21,上海市,310113,宝山区,
B00156GD81,[],中泽卫生室,医疗保健服务;诊所;诊所,中泽路234号,121.16961,31.137331,090300,310000,上海市,21,上海市,310118,青浦区,
B0FFIOSGUX,[],逸仙三村一居社区卫生服务站,医疗保健服务;诊所;诊所,殷高路21弄60-1号附近,121.489937,31.322973,090300,310000,上海市,21,上海市,310113,宝山区,
B0FFH2SVW3,[],悦悦满月子会所(新江湾店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,高境镇殷高路65号旗开公寓酒店3-5楼,121.488408,31.320622,090000,310000,上海市,21,上海市,310113,宝山区,
B00155NB2K,[],高境镇社区卫生服务中心第三社区卫生服务站,医疗保健服务;综合医院;卫生院,殷高路21弄60-1号,121.490015,31.323139,090102,310000,上海市,21,上海市,310113,宝山区,
B0HAZD4PIW,[],上海弘璟琥珀堂中医诊所,医疗保健服务;诊所;诊所,高逸路7一29号1幢201一05室,121.486627,31.320971,090300,310000,上海市,21,上海市,310113,宝山区,
B0FFFPYMFX,B0FFKG9FIK,吉浦路615弄120号,医疗保健服务;医疗保健服务场所;医疗保健服务场所,吉浦路721号附近,121.491976,31.318628,090000,310000,上海市,21,上海市,310113,宝山区,
B0FFLCVDJ1,[],中医信息科学与技术中心,医疗保健服务;医疗保健服务场所;医疗保健服务场所,仲景大道与远志大道交叉口西北100米,121.59707,31.194887,090000,310000,上海市,21,上海市,310115,浦东新区,
B0FFFA35JQ,[],中山大学达安基因诊断中心(李冰路店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,张江镇哈雷路898弄2,121.60353,31.195614,090000,310000,上海市,21,上海市,310115,浦东新区,
B001570WSM,[],赵巷镇方夏村方西卫生室,医疗保健服务;综合医院;卫生院,方西路45号附近,121.215148,31.149072,090102,310000,上海市,21,上海市,310118,青浦区,
B00156GEHJ,[],练塘镇社区卫生服务中心小蒸卫生服务分中心,医疗保健服务;综合医院;卫生院,练塘镇小蒸社区蒸浦路356号,121.076313,30.984363,090102,310000,上海市,21,上海市,310118,青浦区,
B0FFLNPWX8,[],视力管家养护中心,医疗保健服务;专科医院;眼科医院,堡镇北路123号附近,121.626778,31.547877,090203,310000,上海市,21,上海市,310151,崇明区,
B0FFLDV503,[],新真光社区卫生服务站,医疗保健服务;综合医院;卫生院,中环路与铜川路交叉路口往东南约100米(长征家苑),121.389979,31.250603,090102,310000,上海市,21,上海市,310107,普陀区,
B0HGVORTMH,[],铜川路1780弄120号,医疗保健服务;医疗保健服务场所;医疗保健服务场所,真北路真光新村第二小区(乐购西北),121.388431,31.254299,090000,310000,上海市,21,上海市,310107,普陀区,
B0FFIR2JMU,B0FFGI1OF6,无极养生(北石路店),医疗保健服务;医疗保健服务场所;医疗保健服务场所,北石路500弄茂晶商厦102号,121.393948,31.247602,090000,310000,上海市,21,上海市,310107,普陀区,
